zip_code,total_population,total_non_hispanic,total_white_nonhispanic,total_black_nonhispanic,total_asian_alone,total_black,total_hispanic,average_household_size,pct_more_than_one_occupant_per_room,total_male,total_female,age_60_and_over,age_65_and_over,age_75_and_over,median_age,below_poverty_level,pct_below_poverty_level,household_median_income,household_mean_income,pct_services
10915,98,98,98,0,0,0,0,,0.0,40,58,0,0,0,54.9,0.0,0.0,-,-,1.0
10916,4361,3962,3832,32,34,32,399,3.1875359032501893,0.8,2124,2237,1037,720,305,43.0,331.0,7.8,101793,126035,0.19406267179769104
10917,1855,1462,1281,0,123,9,393,3.4775,0.0,997,858,324,210,60,36.0,137.0,7.4,109750,154563,0.2251207729468599
10918,12287,9650,7999,1107,357,1222,2637,3.0776267696267694,1.7999999999999998,5932,6355,1923,1370,646,38.2,513.0,4.2,103597,120383,0.14775092044181207
10919,1491,1385,1340,12,20,12,106,2.96596,0.0,843,648,331,224,108,43.9,89.0,6.0,102738,101650,0.08159392789373814
10920,9008,7467,6019,332,850,675,1541,3.0256950067476382,1.5,4547,4461,2077,1604,747,43.9,553.0,6.1,115745,152759,0.14537625589501743
10921,3911,3351,2997,108,58,227,560,2.830463096960926,1.4,1937,1974,846,548,247,43.7,79.0,2.0,89239,119837,0.16490891658676893
10922,1562,1263,1147,13,58,13,299,2.6057429048414025,5.2,754,808,307,167,69,35.6,44.0,2.8,86607,118658,0.1487437185929648
10923,8244,5222,3553,855,521,1183,3022,3.135040462427746,6.5,4143,4101,1490,1021,447,39.4,780.0,9.5,80149,111502,0.30853196703051905
10924,13389,11348,10407,431,394,621,2041,2.8456264555193296,2.7,6975,6414,3284,2442,1185,43.4,776.0,6.3,101801,153427,0.17760968229954613
10925,3878,3167,2971,40,25,40,711,2.353458737864077,3.0,2153,1725,938,636,144,51.0,229.0,5.9,90709,107609,0.26456766917293234
10926,3467,2639,1626,698,257,811,828,2.6328560490045945,1.9,1788,1679,579,356,132,38.7,311.0,9.0,80625,112951,0.26001040041601664
10927,12081,3888,2565,940,259,1362,8193,3.220030211480363,8.6,6034,6047,2207,1556,614,34.0,1642.0,13.8,61336,89908,0.4290339069688192
10928,4057,3543,2424,641,257,789,514,2.3037272727272726,1.8,2029,2028,913,684,241,42.0,131.0,3.2,82500,116675,0.22171740118128125
10930,8990,7409,6201,640,440,764,1581,3.2096423462088706,3.0,4724,4266,1866,1362,518,41.0,632.0,7.0,131111,152402,0.17753461366681555
10931,1017,738,345,182,63,278,279,3.2515384615384617,5.4,477,540,158,123,26,38.3,131.0,12.9,70833,93729,0.3611111111111111
10932,104,85,85,0,0,0,19,,0.0,31,73,61,43,43,64.5,19.0,18.3,-,N,0.0
10933,422,408,395,0,13,0,14,2.9715492957746483,0.0,192,230,172,15,0,54.6,0.0,0.0,94808,98639,0.17894736842105263
10940,49068,32980,21773,8029,1558,10464,16088,2.64720238420736,3.1,23492,25576,10038,7264,3129,38.5,7362.0,15.2,61367,90723,0.3174921520753401
10941,13176,10223,6291,2809,653,3500,2953,2.7388643006263047,1.6,6782,6394,2512,1751,491,38.7,1307.0,9.9,73056,107714,0.2125419591089411
10950,50895,44635,41276,1250,1316,1690,6260,4.013015242934265,14.3,26190,24705,5049,3411,1257,22.4,12410.0,24.6,76637,101453,0.2168947252262194
10952,41834,40393,37913,1626,686,1693,1441,4.5605425755730264,19.2,20369,21465,4823,3467,1555,19.4,14281.0,34.3,56594,91235,0.14141494435612081
10953,96,96,96,0,0,0,0,,0.0,22,74,27,27,0,47.0,0.0,0.0,-,N,0.0
10954,23354,20086,13287,3036,3029,3658,3268,2.7609808871258563,3.5999999999999996,11323,12031,6121,4542,2199,44.4,1125.0,4.9,105698,140153,0.16093604798513136
10956,31619,28433,21297,2799,3499,3448,3186,3.0024443368828653,2.0,15221,16398,8474,6231,2637,45.5,1142.0,3.7,133297,178687,0.14957453514024582
10958,3365,2917,2495,396,15,407,448,2.8596492985971946,0.0,1885,1480,693,520,176,43.9,100.0,3.5,100714,121832,0.19218025182239895
10960,15684,12746,8598,3059,489,3352,2938,2.404385651679922,3.0999999999999996,7504,8180,3756,2824,1231,41.9,1516.0,10.3,84983,146996,0.20637468470534281
10962,5314,4859,3911,218,671,282,455,2.6664018161180474,0.0,2789,2525,1408,1017,579,47.9,240.0,4.7,110833,170175,0.17319895483389325
10963,4276,3242,2337,679,96,811,1034,2.996081081081081,7.2,2714,1562,748,477,138,42.6,429.0,14.8,74306,94519,0.26386913229018494
10964,1283,1231,1032,33,131,33,52,2.2595264116575593,0.0,636,647,530,458,268,55.2,80.0,6.2,124844,289438,0.1031390134529148
10965,15517,14322,12852,414,736,541,1195,2.8438943104400662,1.8,7481,8036,3756,2990,1418,42.7,666.0,4.3,110650,163290,0.10269473119721143
10968,2363,2097,1706,95,210,95,266,2.1107155635062615,3.1,1217,1146,766,571,166,49.6,126.0,5.3,115208,183426,0.11071428571428571
10969,1379,1240,1090,76,54,76,139,2.912025316455696,0.0,764,615,320,242,91,44.9,15.0,1.1,102688,149358,0.21254801536491677
10970,10055,7447,4732,1600,894,2325,2608,2.7652695115103874,3.4,4889,5166,2394,1665,522,41.2,971.0,9.7,91174,115315,0.2034034034034034
10973,2123,1992,1744,143,22,178,131,2.960475524475524,0.0,1094,1029,290,237,98,37.9,64.0,3.0,95156,133984,0.2764227642276423
10974,3175,2644,2432,136,32,217,531,2.8227583108715186,1.5,1572,1603,712,520,238,43.3,246.0,7.8,95446,120627,0.1465311004784689
10975,257,194,166,0,0,28,63,2.254385964912281,0.0,155,102,21,11,11,34.0,0.0,0.0,-,314836,0.0
10976,2357,1928,1577,162,151,223,429,2.3268809849521204,0.0,974,1383,708,513,397,37.0,246.0,13.2,63875,148958,0.13758723828514458
10977,64882,51091,31670,16675,1764,18052,13791,3.983393898052834,18.6,32999,31883,8090,5775,2269,27.0,17979.0,28.0,55145,92273,0.3049123482951262
10979,171,171,171,0,0,0,0,,0.0,132,39,78,0,0,50.8,0.0,0.0,-,N,1.0
10980,13943,11473,9576,1380,339,1662,2470,2.8971596145789693,1.2,6827,7116,3419,2588,1106,43.0,951.0,6.8,105437,135877,0.1808659217877095
10983,6178,5371,4331,44,911,71,807,3.11433417721519,2.0,2982,3196,1789,1294,874,42.9,140.0,2.3,110250,156927,0.18674905595605903
10984,2780,1955,1464,434,57,526,825,3.0839346110484778,0.0,1324,1456,694,460,136,44.9,101.0,3.6,129315,137761,0.20912547528517111
10985,189,189,189,0,0,0,0,,0.0,54,135,11,11,0,33.2,9.0,4.8,176143,N,0.22435897435897437
10986,1791,1573,1509,38,26,38,218,3.3020664206642065,0.0,857,934,397,176,81,43.4,89.0,5.0,150625,167227,0.11374407582938388
10987,3342,2974,2719,160,22,199,368,2.469483919222139,0.3,1693,1649,1075,759,297,48.8,265.0,7.9,105069,186471,0.10145846544071022
10988,889,648,602,11,0,46,241,2.798095238095238,3.2,433,456,236,203,71,43.4,64.0,7.2,80972,114847,0.2018348623853211
10989,9300,7881,5792,731,1045,1046,1419,2.6093641618497108,1.0,4135,5165,2740,1966,943,46.7,104.0,1.1,117368,156300,0.10842148087876322
10990,20010,18379,16206,1223,484,1504,1631,2.6578612639205685,1.2999999999999998,9734,10276,5603,3976,1641,46.6,720.0,3.6,101357,146433,0.20052110474205315
10992,8951,7327,6676,491,90,651,1624,2.8983224967490244,2.7,4426,4525,1680,1114,482,42.8,428.0,4.8,97000,125889,0.1789427117894271
10993,5433,2532,1403,682,227,1366,2901,3.2691540785498487,2.0,2721,2712,1299,1032,548,36.8,776.0,14.4,50559,82793,0.48735955056179775
10994,7326,6484,5553,129,654,297,842,2.768283098054178,0.5,3520,3806,2232,1669,827,48.9,244.0,3.3,148342,181007,0.1183264887063655
10996,6673,6060,4700,478,338,782,613,3.920542372881356,1.9,4334,2339,49,32,0,20.9,30.0,0.9,103417,120742,0.2718524458700882
10998,3157,2630,2502,86,8,87,527,3.157407035175879,0.0,1662,1495,589,469,212,41.1,28.0,0.9,90567,102504,0.23655172413793105
11001,27867,24319,17260,1426,5171,1657,3548,3.044359142607174,1.5,13692,14175,6810,4863,2227,43.0,990.0,3.6,108438,145562,0.1559074299634592
11003,45263,36229,6867,20444,6347,22706,9034,3.6886741187989553,4.9,22279,22984,8817,6211,2520,38.7,3093.0,6.9,97338,118655,0.2655248095709429
11004,15234,13318,5090,1003,6529,1198,1916,2.767257628427964,4.2,7144,8090,4502,2982,1646,44.4,857.0,6.0,92657,127495,0.19396493135789045
11005,1749,1724,1701,0,0,0,25,,1.2,604,1145,1617,1535,1142,81.5,186.0,10.6,62993,157552,0.11146496815286625
11010,25068,20182,17160,309,2098,529,4886,3.227262490292519,1.6,12522,12546,6212,4491,2107,42.5,823.0,3.3,108952,130744,0.15347584856396868
11020,5728,5368,2277,590,2404,640,360,3.0428465215082316,0.6,2997,2731,1480,1061,534,46.0,172.0,3.0,135938,222348,0.1415574963609898
11021,18185,17023,12505,397,3748,580,1162,2.2569656560573654,1.4,8355,9830,5580,4346,2231,46.8,1451.0,8.1,99170,202714,0.07913267016877165
11023,9215,8786,7804,31,854,87,429,3.2364527503526093,3.3,4619,4596,2307,1786,757,39.3,437.0,4.7,116250,194957,0.12258562966778264
11024,8101,7259,6569,121,414,131,842,3.6597280233122875,4.0,4481,3620,1724,1269,630,31.4,495.0,6.6,106250,218095,0.16237365503749593
11030,18578,17424,14101,133,2922,231,1154,2.841290880503144,0.4,8791,9787,5531,4239,2157,47.2,433.0,2.4,187159,315757,0.06493836573897573
11040,41877,36255,17971,687,16049,839,5622,3.25,2.9,19603,22274,10974,8078,3739,43.8,1299.0,3.1,124378,164650,0.16229105448239317
11042,522,485,295,153,29,153,37,,,232,290,522,522,463,85.9,0.0,-,-,-,
11050,30132,25453,20988,463,3606,501,4679,2.7017127871224456,1.4,14605,15527,7995,6302,2935,42.3,2254.0,7.5,122845,229659,0.12142338416848221
11096,8311,4186,2175,1812,132,2060,4125,3.216912049593181,10.4,4130,4181,1372,1074,471,35.4,1330.0,16.0,56917,77598,0.38122555410691006
11101,30043,22135,9746,4350,6773,5395,7908,2.2372541574910776,7.5,15297,14746,3997,2505,1035,34.1,5497.0,18.6,65392,115351,0.2132066276803119
11102,30800,21328,13229,2659,4650,3375,9472,2.3353052325581394,6.699999999999999,15375,15425,4970,3631,1510,33.7,5345.0,17.5,64067,94047,0.2119404680754374
11103,36140,27936,20953,684,5332,1318,8204,2.3020912863070535,5.5,17586,18554,5507,4085,1824,33.8,4324.0,12.0,71437,89938,0.2131388159943068
11104,26119,17909,11361,321,5710,670,8210,2.248022205009037,10.6,12954,13165,4868,3358,1525,37.8,3131.0,12.0,61269,93082,0.2483051973946564
11105,37382,29170,22775,791,4548,1308,8212,2.427403501920198,6.5,18814,18568,6517,4830,2452,35.4,3969.0,10.6,73959,107126,0.18612845673505798
11106,38363,27519,15779,2296,7951,3431,10844,2.2448446327683613,7.3999999999999995,18799,19564,6919,5210,2340,35.5,5147.0,13.4,63703,90513,0.22493359146368916
11109,5981,5648,3719,248,1500,287,333,2.020389302640487,6.5,2895,3086,217,99,0,32.7,332.0,5.6,148590,224616,0.02785580524344569
11201,62823,55556,36991,7900,7408,10030,7267,2.0570648804646026,5.6,30042,32781,10147,7202,3272,35.2,7709.0,13.0,124996,253811,0.060568156548810315
11203,75451,70605,2881,65073,1339,67977,4846,2.65750189114225,6.4,33245,42206,18009,13551,6192,39.8,12075.0,16.3,51277,77830,0.30722494483134155
11204,76978,68582,41872,851,24376,1118,8396,3.254984110842761,16.700000000000003,38466,38512,14868,10477,4876,34.7,17475.0,22.8,49785,79824,0.2967478397486253
11205,46064,37911,19470,13586,3138,15686,8153,2.6668620351049466,10.0,21340,24724,5283,3438,1191,29.8,12957.0,29.2,56708,99184,0.21620103888810893
11206,88349,55552,29534,18491,5966,25356,32797,2.829102506281812,10.7,42822,45527,12294,9079,3857,29.3,32154.0,36.6,36404,54324,0.27049224472210254
11207,91972,61367,3695,54049,1295,60644,30605,2.6926594464500604,8.6,41188,50784,15435,10508,4493,34.1,26291.0,28.9,37243,62410,0.34546117959811307
11208,98660,57904,2388,48148,5621,54888,40756,3.0463142848264506,19.700000000000003,45869,52791,14081,8934,3242,32.5,25327.0,25.8,40733,64332,0.37367495604119566
11209,67809,56368,43770,1833,9044,2916,11441,2.2979830699389012,8.4,32504,35305,16094,11492,5221,40.6,8978.0,13.3,72314,122678,0.16400765794511807
11210,67040,62324,19773,38113,2828,40155,4716,2.99586024161315,10.899999999999999,30595,36445,12718,8892,3302,35.6,8288.0,12.4,65900,102615,0.2761404532633012
11211,102624,77669,65618,3822,5679,8084,24955,2.58481718464351,10.3,51067,51557,12739,8816,4074,30.7,26791.0,26.2,71225,112060,0.14238818997741978
11212,76527,62261,907,59207,974,63695,14266,2.2226766071087942,5.699999999999999,32439,44088,14705,10241,4257,37.6,26929.0,36.1,26239,57515,0.37382535781408127
11213,66295,59235,13651,42570,1252,46001,7060,2.61374915091701,9.100000000000001,30437,35858,10851,7603,3462,33.4,15449.0,23.6,41710,69062,0.2691744828044968
11214,92946,77673,39676,1143,34742,1660,15273,2.8798271380703344,13.5,45577,47369,20589,15351,7241,39.6,16168.0,17.5,54041,81778,0.31387081784386617
11215,70156,58728,46961,2636,5531,4752,11428,2.4373445084686574,4.800000000000001,33597,36559,10204,7291,2864,36.0,4957.0,7.1,123583,214090,0.08111962485799232
11216,56308,50229,14656,30784,2898,33463,6079,2.30931558619544,6.0,26400,29908,9077,6527,3105,34.2,9737.0,17.4,61121,101849,0.19477501805507583
11217,41407,33736,21072,7745,3119,8922,7671,2.3266177566343784,5.6,19458,21949,6394,4327,1686,35.0,5961.0,14.6,107362,202681,0.09627007425315144
11218,74508,61419,39092,5637,13789,7142,13089,2.9659165125070377,13.8,37538,36970,12443,8800,3406,34.2,14736.0,19.9,69415,104228,0.2273904851625059
11219,90036,79123,55723,815,22002,1246,10913,3.6389418747441673,25.6,44986,45050,14575,10627,4748,27.8,31731.0,35.5,39295,61515,0.300773607055778
11220,95643,55803,13452,1557,39441,3363,39840,3.3945956628565326,23.200000000000003,48315,47328,15206,10533,4735,34.3,27959.0,29.4,47079,64713,0.43013022002694207
11221,83835,55054,13793,36355,2815,42967,28781,2.6786848498590907,6.6,40147,43688,12040,8676,3464,31.6,19276.0,23.2,50153,77374,0.2474626359518446
11222,36492,31295,26794,1345,1819,1983,5197,2.102553314789059,4.3,18000,18492,5390,3788,1633,34.8,3850.0,10.6,85111,119619,0.13137571076975305
11223,81789,68092,42631,2861,19745,4443,13697,2.9260154517490524,12.2,40113,41676,17944,12892,6202,36.5,16552.0,20.3,50108,86851,0.2931346369196313
11224,46707,37191,23843,9636,2753,11121,9516,2.4277863818424565,6.1,20929,25778,15243,12070,6208,45.5,12792.0,27.9,33131,65896,0.30817310554199656
11225,58882,53969,14516,35980,1521,38536,4913,2.43714747977598,7.0,26817,32065,10880,7446,3079,34.8,10895.0,18.6,55862,93590,0.2455536431440046
11226,100277,83132,12161,65421,2878,69703,17145,2.7120638118313236,13.399999999999999,45123,55154,17827,11923,4858,34.7,17403.0,17.4,52052,76813,0.3197226029499008
11228,44994,39156,22126,396,15917,692,5838,2.9275486737227236,8.9,22024,22970,10828,7825,3950,41.1,6165.0,13.8,67911,106252,0.24139774494556765
11229,83615,74576,49672,4267,18445,5488,9039,2.69422025463711,8.8,40272,43343,21129,14926,6438,40.8,12184.0,14.6,60873,97025,0.25207353795763116
11230,89075,79956,58782,6138,12547,6909,9119,2.890291770247285,15.0,42716,46359,18448,13740,6527,33.8,20276.0,22.9,49541,93905,0.2728513705362018
11231,37845,30798,21942,4606,2012,6013,7047,2.4085651509361865,6.7,17577,20268,5677,4025,1605,35.9,5799.0,15.3,100213,193625,0.08919954231132779
11232,27602,13628,6141,1372,5268,2467,13974,2.900172492056287,18.1,14304,13298,3295,2212,848,33.8,5494.0,21.6,56661,76665,0.3322674202424333
11233,76819,64543,5320,56546,1258,61749,12276,2.5701397171579488,6.5,35096,41723,12266,8466,3625,33.0,21469.0,28.1,40449,68957,0.2906903859355879
11234,95666,85643,35900,41699,6351,44625,10023,2.998815454688236,6.8,45456,50210,22842,16103,6723,40.3,7639.0,8.0,81399,112459,0.2371845292941097
11235,78128,71637,56160,1812,11260,2303,6491,2.3808060367535404,11.7,37432,40696,23688,18363,9382,45.1,14999.0,19.4,52538,95275,0.28551340101808365
11236,100331,93165,4333,84496,2679,87662,7166,2.9669340784808607,7.199999999999999,43752,56579,20374,13606,5042,37.9,12698.0,12.8,67669,92992,0.29558073306152555
11237,49310,18258,9791,3718,3557,7451,31052,2.859856630824373,13.1,25382,23928,4821,3316,1295,30.3,14680.0,29.9,51413,57318,0.3144763782513081
11238,54540,48593,23185,19319,3319,22012,5947,2.174338208335031,3.7,25481,29059,9505,6644,2639,35.8,7014.0,13.0,85407,146999,0.12398838574164453
11239,13244,10737,2487,7778,284,8166,2507,1.9462108219988172,4.1,5406,7838,4613,3838,1949,46.8,3765.0,28.5,27104,48013,0.30959688970738697
11351,0,0,0,0,0,0,0,,,0,0,0,0,0,-,0.0,-,-,-,
11354,55200,46397,9060,1670,34571,2134,8803,2.656426014319809,9.8,25033,30167,14691,11194,5729,45.5,10670.0,20.0,42500,67340,0.30788743559254855
11355,80853,68910,6043,2306,58718,3413,11943,2.916396435557487,16.1,38656,42197,19586,14244,6673,42.8,18195.0,22.6,39207,61562,0.36789707042406766
11356,23362,13945,6189,355,6771,496,9417,3.1308010197236014,7.5,11624,11738,4517,3036,1448,37.1,2856.0,12.3,60493,82604,0.31902294596595115
11357,39902,33662,23849,187,8770,508,6240,2.736145366861867,2.3,18957,20945,11689,8641,4121,45.5,2358.0,6.0,83951,111910,0.16844280121792082
11358,37190,30929,12476,184,17473,585,6261,2.8486696825640236,4.800000000000001,18368,18822,9401,7134,3126,43.9,3660.0,9.9,66129,99110,0.2294634906500445
11359,0,0,0,0,0,0,0,,,0,0,0,0,0,-,0.0,-,-,-,
11360,19621,17703,10832,149,6357,313,1918,2.28,2.3,9073,10548,6686,5290,2879,48.5,1582.0,8.1,86174,123086,0.13291842631695933
11361,27246,23736,11384,982,11051,1248,3510,2.668966686614801,4.3,13337,13909,7095,5249,2330,43.3,2343.0,8.7,85887,112649,0.16617741820004295
11362,18721,17062,8289,150,8098,405,1659,2.5839295203468047,2.9,8786,9935,6157,4835,2364,49.4,1113.0,6.0,89185,121161,0.15641199008338968
11363,6952,6038,3531,112,2264,146,914,2.6147237880496057,3.2,3341,3611,1898,1499,702,47.8,409.0,5.9,104792,151973,0.07654816513761468
11364,36806,33280,12523,770,19103,1194,3526,2.7094090305444882,4.0,18053,18753,9478,6697,2681,44.8,3010.0,8.2,76988,108068,0.16858844745614515
11365,44983,36117,11388,3347,20070,4254,8866,2.8846682936227603,7.199999999999999,21359,23624,9805,6668,3138,40.8,5330.0,11.9,66483,92032,0.21822134013798317
11366,14650,13352,5707,713,6615,829,1298,3.1241118066047915,5.800000000000001,6977,7673,3614,2501,1078,40.6,1742.0,12.0,78990,108863,0.17946415207304295
11367,41824,34358,19408,3075,10655,3930,7466,2.8,8.9,20114,21710,9886,6677,2644,36.4,5806.0,14.2,57933,86185,0.20563623603088052
11368,112425,27557,4409,9291,12613,12777,84868,3.9163385025612243,29.6,58465,53960,14434,9719,4010,32.4,22387.0,20.2,50797,60283,0.46332536325179324
11369,34118,12417,2747,5063,4196,6112,21701,3.217180882067224,14.4,16785,17333,6958,5247,2423,38.3,5189.0,15.5,54121,77080,0.3706706447009988
11370,32514,20361,8236,4484,7138,5064,12153,3.1710972100588015,11.7,19284,13230,5558,4066,1904,37.5,3335.0,13.2,65098,103144,0.30781122864117166
11371,0,0,0,0,0,0,0,,,0,0,0,0,0,-,0.0,-,-,-,
11372,61844,26244,11022,1465,12490,2435,35600,2.580631561266482,12.7,30769,31075,12995,9640,3783,40.5,7407.0,12.1,56383,77408,0.38664054368456496
11373,93967,55071,6148,1646,45348,2472,38896,3.0912071982829783,20.200000000000003,47038,46929,18629,12737,5388,38.2,14613.0,15.6,51183,71473,0.41563336766220393
11374,42653,35706,18568,1657,13580,2345,6947,2.198127317676143,9.7,19585,23068,11923,8996,4011,43.8,5662.0,13.3,63161,98297,0.22106878497923813
11375,73488,61918,36724,1825,20530,3444,11570,2.2258988952125875,6.4,33695,39793,19694,14798,7080,42.7,6624.0,9.1,80542,137263,0.1149706979222163
11377,86421,53521,18107,1624,31843,2812,32900,2.738292993630573,13.0,44369,42052,17472,13105,5535,40.0,9683.0,11.2,57010,77034,0.382428883543354
11378,37279,25272,20160,531,3832,1047,12007,2.937530942557918,7.7,18168,19111,6930,4700,2157,37.7,3524.0,9.5,73333,102483,0.25412670086995315
11379,37851,30230,25050,324,4152,730,7621,2.7760234004739335,4.0,17886,19965,8999,6658,3324,42.7,3167.0,8.5,82819,114239,0.1955851063829787
11385,106717,59471,49227,1710,7101,3222,47246,3.0324631327222,6.5,53086,53631,17004,11104,5114,35.4,12045.0,11.3,72261,88019,0.3115343415820912
11411,20759,19390,207,18790,58,19475,1369,3.307543859649123,3.0,9582,11177,5221,3979,1798,44.2,867.0,4.2,93882,119864,0.28780579956550484
11412,37458,35549,286,33065,867,34470,1909,3.386992481203008,5.5,17167,20291,7769,5506,2335,40.5,3077.0,8.3,78517,103596,0.30430667297681024
11413,42443,40363,632,38209,480,39730,2080,3.415788280997086,4.8,19773,22670,9588,6918,3091,39.8,3329.0,7.9,86324,107703,0.28407563831829524
11414,29219,22706,19824,518,1475,1289,6513,2.73,2.9,13929,15290,8551,6420,3282,45.0,3370.0,11.6,71648,113402,0.21337482920904813
11415,19372,14539,9010,967,3671,1364,4833,2.3082217448382862,10.2,9253,10119,4236,3087,1227,38.9,2384.0,12.3,68294,109205,0.20079273008507348
11416,27125,14882,3448,1294,8979,2252,12243,3.747776084245531,10.0,13398,13727,4232,2780,1126,35.6,4125.0,15.2,67461,82384,0.34668453835843255
11417,31927,19625,6244,1844,9131,3159,12302,3.5205794701986757,8.0,15311,16616,5723,3977,1400,38.3,4521.0,14.2,73424,92976,0.30246954669506754
11418,38517,20914,6312,2460,9217,3674,17603,3.4836396050466267,12.0,19354,19163,6763,4357,1809,35.1,5629.0,14.7,66570,86064,0.3315809441222698
11419,49618,40260,2136,7812,15990,9465,9358,3.9722069076047757,11.3,24983,24635,8710,5707,2192,37.0,6642.0,13.4,70882,88726,0.31613492854769026
11420,48489,36829,2367,11167,15013,13606,11660,3.677767307546166,8.1,23765,24724,8989,5691,2499,39.2,5825.0,12.1,67932,93398,0.2935361216730038
11421,41002,16960,6898,1210,7932,2863,24042,3.5199140745832613,7.5,20497,20505,7334,5179,1871,37.8,4207.0,10.3,72066,92799,0.3553137323416363
11422,32082,29012,1053,26471,638,27832,3070,3.320773852688283,4.5,14880,17202,6295,4158,1671,38.4,2320.0,7.3,89235,106889,0.2596251721453805
